Epoch:0   Accuracy:32.52
Epoch:1   Accuracy:37.18
Epoch:2   Accuracy:41.45
Epoch:3   Accuracy:45.46
Epoch:4   Accuracy:47.51
Epoch:5   Accuracy:47.51
Epoch:6   Accuracy:48.21
Epoch:7   Accuracy:53.11
Epoch:8   Accuracy:53.56
Epoch:9   Accuracy:55.14
Epoch:10   Accuracy:55.35
Epoch:11   Accuracy:53.86
Epoch:12   Accuracy:55.14
Epoch:13   Accuracy:54.68
Epoch:14   Accuracy:54.93
Epoch:15   Accuracy:56.51
Epoch:16   Accuracy:56.98
Epoch:17   Accuracy:56.04
Epoch:18   Accuracy:57.38
Epoch:19   Accuracy:57.04
Epoch:20   Accuracy:53.92
Epoch:21   Accuracy:56.21
Epoch:22   Accuracy:57.04
Epoch:23   Accuracy:58.13
Epoch:24   Accuracy:58.60
Epoch:25   Accuracy:59.54
Epoch:26   Accuracy:60.12
Epoch:27   Accuracy:61.85
Epoch:28   Accuracy:61.07
Epoch:29   Accuracy:64.01
Epoch:30   Accuracy:63.89
Epoch:31   Accuracy:65.34
Epoch:32   Accuracy:66.06
Epoch:33   Accuracy:65.98
Epoch:34   Accuracy:67.70
Epoch:35   Accuracy:68.43
Epoch:36   Accuracy:69.15
Epoch:37   Accuracy:69.00
Epoch:38   Accuracy:68.93
Epoch:39   Accuracy:68.84
Epoch:40   Accuracy:70.24
Epoch:41   Accuracy:71.81
Epoch:42   Accuracy:72.26
Epoch:43   Accuracy:73.95
Epoch:44   Accuracy:73.88
Epoch:45   Accuracy:74.59
Epoch:46   Accuracy:75.26
Epoch:47   Accuracy:75.78
Epoch:48   Accuracy:74.02
Epoch:49   Accuracy:75.91
Epoch:50   Accuracy:76.35
Epoch:51   Accuracy:76.69
Epoch:52   Accuracy:75.93
Epoch:53   Accuracy:76.38
Epoch:54   Accuracy:76.80
Epoch:55   Accuracy:76.33
Epoch:56   Accuracy:77.23
Epoch:57   Accuracy:77.95
Epoch:58   Accuracy:77.84
Epoch:59   Accuracy:77.60
Epoch:60   Accuracy:77.17
Epoch:61   Accuracy:76.71
Epoch:62   Accuracy:76.67
Epoch:63   Accuracy:77.71
Epoch:64   Accuracy:77.90
Epoch:65   Accuracy:77.30
Epoch:66   Accuracy:78.19
Epoch:67   Accuracy:78.63
Epoch:68   Accuracy:77.94
Epoch:69   Accuracy:78.61
Epoch:70   Accuracy:78.67
Epoch:71   Accuracy:78.72
Epoch:72   Accuracy:79.10
Epoch:73   Accuracy:78.74
Epoch:74   Accuracy:78.43
Epoch:75   Accuracy:79.31
Epoch:76   Accuracy:78.90
Epoch:77   Accuracy:79.26
Epoch:78   Accuracy:80.29
Epoch:79   Accuracy:78.42
Epoch:80   Accuracy:79.17
Epoch:81   Accuracy:79.14
Epoch:82   Accuracy:78.54
Epoch:83   Accuracy:78.47
Epoch:84   Accuracy:79.13
Epoch:85   Accuracy:79.02
Epoch:86   Accuracy:78.67
Epoch:87   Accuracy:78.17
Epoch:88   Accuracy:79.53
Epoch:89   Accuracy:78.95
Epoch:90   Accuracy:78.90
Epoch:91   Accuracy:79.30
Epoch:92   Accuracy:80.07
Epoch:93   Accuracy:80.56
Epoch:94   Accuracy:80.32
Epoch:95   Accuracy:80.25
Epoch:96   Accuracy:79.70
Epoch:97   Accuracy:80.70
Epoch:98   Accuracy:80.79
Epoch:99   Accuracy:81.12
Epoch:100   Accuracy:80.88
Epoch:101   Accuracy:80.33
Epoch:102   Accuracy:80.71
Epoch:103   Accuracy:80.83
Epoch:104   Accuracy:80.53
Epoch:105   Accuracy:79.42
Epoch:106   Accuracy:79.21
Epoch:107   Accuracy:79.32
Epoch:108   Accuracy:78.77
Epoch:109   Accuracy:79.34
Epoch:110   Accuracy:80.03
Epoch:111   Accuracy:80.29
Epoch:112   Accuracy:80.26
Epoch:113   Accuracy:80.52
Epoch:114   Accuracy:79.31
Epoch:115   Accuracy:79.57
Epoch:116   Accuracy:80.22
Epoch:117   Accuracy:80.91
Epoch:118   Accuracy:79.83
Epoch:119   Accuracy:79.26
Epoch:120   Accuracy:79.31
Epoch:121   Accuracy:78.77
Epoch:122   Accuracy:80.32
Epoch:123   Accuracy:79.59
Epoch:124   Accuracy:79.05
Epoch:125   Accuracy:79.63
Epoch:126   Accuracy:80.01
Epoch:127   Accuracy:79.99
Epoch:128   Accuracy:79.76
Epoch:129   Accuracy:77.29
Epoch:130   Accuracy:80.82
Epoch:131   Accuracy:80.17
Epoch:132   Accuracy:80.47
Epoch:133   Accuracy:79.11
Epoch:134   Accuracy:80.32
Epoch:135   Accuracy:79.21
Epoch:136   Accuracy:79.15
Epoch:137   Accuracy:81.03
Epoch:138   Accuracy:80.18
Epoch:139   Accuracy:79.31
Epoch:140   Accuracy:79.55
Epoch:141   Accuracy:79.68
Epoch:142   Accuracy:79.23
Epoch:143   Accuracy:79.55
Epoch:144   Accuracy:78.61
Epoch:145   Accuracy:79.26
Epoch:146   Accuracy:79.70
Epoch:147   Accuracy:80.27
Epoch:148   Accuracy:80.26
